SpeciesName	NCBI_TaxID	accession	author	journal	gene	country
Rhinolophus clivosus complex sp. 1 TD-2019	2603871	QEM21517	Demos T.C., Webala P.W., Goodman S.M., Kerbis Peterhans J.C., Bartonjo M., Patterson B.D.	BMC Evol. Biol. 19(1):166-166(2019).	CYTB	Mozambique
Rhinolophus clivosus complex sp. 1 TD-2019	2603871	QEM21518	Demos T.C., Webala P.W., Goodman S.M., Kerbis Peterhans J.C., Bartonjo M., Patterson B.D.	BMC Evol. Biol. 19(1):166-166(2019).	CYTB	Rwanda
Rhinolophus clivosus complex sp. 1 TD-2019	2603871	QEM21519	Demos T.C., Webala P.W., Goodman S.M., Kerbis Peterhans J.C., Bartonjo M., Patterson B.D.	BMC Evol. Biol. 19(1):166-166(2019).	CYTB	Rwanda
Rhinolophus clivosus complex sp. 1 TD-2019	2603871	QEM21520	Demos T.C., Webala P.W., Goodman S.M., Kerbis Peterhans J.C., Bartonjo M., Patterson B.D.	BMC Evol. Biol. 19(1):166-166(2019).	CYTB	Tanzania
Rhinolophus clivosus complex sp. 1 TD-2019	2603871	QEM21521	Demos T.C., Webala P.W., Goodman S.M., Kerbis Peterhans J.C., Bartonjo M., Patterson B.D.	BMC Evol. Biol. 19(1):166-166(2019).	CYTB	Tanzania
Rhinolophus clivosus complex sp. 1 TD-2019	2603871	QEM21522	Demos T.C., Webala P.W., Goodman S.M., Kerbis Peterhans J.C., Bartonjo M., Patterson B.D.	BMC Evol. Biol. 19(1):166-166(2019).	CYTB	Tanzania
Rhinolophus clivosus complex sp. 1 TD-2019	2603871	QEM21523	Demos T.C., Webala P.W., Goodman S.M., Kerbis Peterhans J.C., Bartonjo M., Patterson B.D.	BMC Evol. Biol. 19(1):166-166(2019).	CYTB	Tanzania
Rhinolophus clivosus complex sp. 1 TD-2019	2603871	QEM21524	Demos T.C., Webala P.W., Goodman S.M., Kerbis Peterhans J.C., Bartonjo M., Patterson B.D.	BMC Evol. Biol. 19(1):166-166(2019).	CYTB	Tanzania
Rhinolophus clivosus complex sp. 1 TD-2019	2603871	QEM21525	Demos T.C., Webala P.W., Goodman S.M., Kerbis Peterhans J.C., Bartonjo M., Patterson B.D.	BMC Evol. Biol. 19(1):166-166(2019).	CYTB	Tanzania
Rhinolophus blasii complex sp. 1 TD-2019	2603870	QEM21481	Demos T.C., Webala P.W., Goodman S.M., Kerbis Peterhans J.C., Bartonjo M., Patterson B.D.	BMC Evol. Biol. 19(1):166-166(2019).	CYTB	Malawi
Rhinolophus blasii complex sp. 1 TD-2019	2603870	QEM21482	Demos T.C., Webala P.W., Goodman S.M., Kerbis Peterhans J.C., Bartonjo M., Patterson B.D.	BMC Evol. Biol. 19(1):166-166(2019).	CYTB	Malawi
Rhinolophus blasii complex sp. 1 TD-2019	2603870	QEM21483	Demos T.C., Webala P.W., Goodman S.M., Kerbis Peterhans J.C., Bartonjo M., Patterson B.D.	BMC Evol. Biol. 19(1):166-166(2019).	CYTB	Malawi
Rhinolophus blasii complex sp. 1 TD-2019	2603870	QEM21484	Demos T.C., Webala P.W., Goodman S.M., Kerbis Peterhans J.C., Bartonjo M., Patterson B.D.	BMC Evol. Biol. 19(1):166-166(2019).	CYTB	Malawi
Rhinolophus blasii complex sp. 1 TD-2019	2603870	QEM21485	Demos T.C., Webala P.W., Goodman S.M., Kerbis Peterhans J.C., Bartonjo M., Patterson B.D.	BMC Evol. Biol. 19(1):166-166(2019).	CYTB	Mozambique
Rhinolophus blasii complex sp. 1 TD-2019	2603870	QEM21486	Demos T.C., Webala P.W., Goodman S.M., Kerbis Peterhans J.C., Bartonjo M., Patterson B.D.	BMC Evol. Biol. 19(1):166-166(2019).	CYTB	Tanzania
Rhinolophus fumigatus/eloquens complex sp. 2 TD-2019	2603877	QEM21583	Demos T.C., Webala P.W., Goodman S.M., Kerbis Peterhans J.C., Bartonjo M., Patterson B.D.	BMC Evol. Biol. 19(1):166-166(2019).	CYTB	Kenya
Rhinolophus fumigatus/eloquens complex sp. 2 TD-2019	2603877	QEM21584	Demos T.C., Webala P.W., Goodman S.M., Kerbis Peterhans J.C., Bartonjo M., Patterson B.D.	BMC Evol. Biol. 19(1):166-166(2019).	CYTB	Kenya
Rhinolophus fumigatus/eloquens complex sp. 2 TD-2019	2603877	QEM21585	Demos T.C., Webala P.W., Goodman S.M., Kerbis Peterhans J.C., Bartonjo M., Patterson B.D.	BMC Evol. Biol. 19(1):166-166(2019).	CYTB	Kenya
Rhinolophus fumigatus/eloquens complex sp. 2 TD-2019	2603877	QEM21586	Demos T.C., Webala P.W., Goodman S.M., Kerbis Peterhans J.C., Bartonjo M., Patterson B.D.	BMC Evol. Biol. 19(1):166-166(2019).	CYTB	Kenya
Rhinolophus fumigatus/eloquens complex sp. 2 TD-2019	2603877	QEM21587	Demos T.C., Webala P.W., Goodman S.M., Kerbis Peterhans J.C., Bartonjo M., Patterson B.D.	BMC Evol. Biol. 19(1):166-166(2019).	CYTB	Kenya
Rhinolophus fumigatus/eloquens complex sp. 2 TD-2019	2603877	QEM21588	Demos T.C., Webala P.W., Goodman S.M., Kerbis Peterhans J.C., Bartonjo M., Patterson B.D.	BMC Evol. Biol. 19(1):166-166(2019).	CYTB	Kenya
Rhinolophus fumigatus/eloquens complex sp. 2 TD-2019	2603877	QEM21589	Demos T.C., Webala P.W., Goodman S.M., Kerbis Peterhans J.C., Bartonjo M., Patterson B.D.	BMC Evol. Biol. 19(1):166-166(2019).	CYTB	Kenya
Rhinolophus fumigatus/eloquens complex sp. 2 TD-2019	2603877	QEM21590	Demos T.C., Webala P.W., Goodman S.M., Kerbis Peterhans J.C., Bartonjo M., Patterson B.D.	BMC Evol. Biol. 19(1):166-166(2019).	CYTB	Kenya
Rhinolophus fumigatus/eloquens complex sp. 2 TD-2019	2603877	QEM21591	Demos T.C., Webala P.W., Goodman S.M., Kerbis Peterhans J.C., Bartonjo M., Patterson B.D.	BMC Evol. Biol. 19(1):166-166(2019).	CYTB	Tanzania
Rhinolophus affinis	59477	AAL99935	Wang H., Zhang S., Feng J.	Unpublished.	NaN	NaN
Rhinolophus affinis	59477	ABC00855	Li G., Jones G., Rossiter S.J., Chen S.-F., Parsons S., Zhang S.	J. Mammal. 87(6):1234-1240(2006).	cytb	NaN
Rhinolophus affinis	59477	ABJ52711	Xu L., Feng J., Liu Y., Sun K., Shi L., Jiang T.	Unpublished.	cytb	NaN
Rhinolophus affinis	59477	ABK35796	Li G., Liang B., Wang Y., Zhao H., Helgen K.M., Lin L., Jones G., Zhang S.	J. Mammal. 88(3):736-744(2007).	ND1	China:Guizhou
Rhinolophus affinis	59477	ABQ12891	Sazali S.N., Abdullah M.T.	Unpublished.	cytb	Malaysia:Gunung Gading National Park, Sarawak
Rhinolophus affinis	59477	ABQ12892	Sazali S.N., Abdullah M.T.	Unpublished.	cytb	Malaysia:Gunung Berumput, Pueh, Sarawak
Rhinolophus affinis	59477	ABQ12893	Sazali S.N., Abdullah M.T.	Unpublished.	cytb	Malaysia:Bau, Sarawak
Rhinolophus affinis	59477	ABQ12894	Sazali S.N., Abdullah M.T.	Unpublished.	cytb	Malaysia:Taman Negara, Pahang
Rhinolophus affinis	59477	ABQ12895	Sazali S.N., Abdullah M.T.	Unpublished.	cytb	Malaysia:Taman Negara, Pahang
Rhinolophus affinis	59477	ABQ66143	Niu H.-X., Zhang X.-C., Ma H.-X.	Unpublished.	cytb	NaN
Rhinolophus affinis	59477	ABQ66144	Niu H.-X., Zhang X.-C., Ma H.-X.	Unpublished.	cytb	NaN
Rhinolophus affinis	59477	ABQ66145	Niu H.-X., Zhang X.-C., Ma H.-X.	Unpublished.	cytb	NaN
Rhinolophus affinis	59477	ABQ66146	Niu H.-X., Zhang X.-C., Ma H.-X.	Unpublished.	cytb	NaN
Rhinolophus affinis	59477	ABU68808	Lim B.K., Engstrom M.D., Bickham J.W., Patton J.C.	Biol. J. Linn. Soc. Lond. 93:189-209(2007).	NaN	NaN
Rhinolophus affinis	59477	ABW87882	Li G., Wang J., Rossiter S.J., Jones G., Zhang S.	PLoS One 2(9):E900-E900(2007).	NaN	NaN
Rhinolophus affinis	59477	ACC78301	Sun K., Feng J., Zhang Z., Xu L., Liu Y.	Mammalia 73:135-141(2009).	cytb	China:Jiangxi
Rhinolophus affinis	59477	ACD35965	Anwarali Khan F.A., Baker R.J.	Unpublished.	cytb	Malaysia:Sarawak, Mount Penrisen
Rhinolophus affinis	59477	ACO48453	Stoffberg S., Jacobs D.S., Mackie I.J., Matthee C.A.	Mol. Phylogenet. Evol. 54(1):1-9(2010).	THY	NaN
Rhinolophus affinis	59477	ACO48470	Stoffberg S., Jacobs D.S., Mackie I.J., Matthee C.A.	Mol. Phylogenet. Evol. 54(1):1-9(2010).	THY	NaN
Rhinolophus affinis	59477	ACQ99553	Stoffberg S., Jacobs D.S., Mackie I.J., Matthee C.A.	Mol. Phylogenet. Evol. 54:1-9(2009).	cytb	NaN
Rhinolophus affinis	59477	ACQ99554	Stoffberg S., Jacobs D.S., Mackie I.J., Matthee C.A.	Mol. Phylogenet. Evol. 54:1-9(2009).	cytb	NaN
Rhinolophus affinis	59477	ADH14853		Unpublished.	COI	Viet Nam:Lam Dong, Lac Duong distr., Bi Doup-Nui Ba national park
Rhinolophus affinis	59477	ADH14854		Unpublished.	COI	Viet Nam:Lam Dong, Lac Duong distr., Bi Doup-Nui Ba national park
Rhinolophus affinis	59477	ADH14855		Unpublished.	COI	Viet Nam:Lam Dong, Lac Duong distr., Bi Doup-Nui Ba national park
Rhinolophus affinis	59477	ADH14856		Unpublished.	COI	Viet Nam:Lam Dong, Lac Duong distr., Bi Doup-Nui Ba national park
Rhinolophus affinis	59477	ADH14860		Unpublished.	COI	Viet Nam:Lam Dong, Lac Duong distr., Bi Doup-Nui Ba national park
Rhinolophus affinis	59477	ADH14863		Unpublished.	COI	Viet Nam:Lam Dong, Lac Duong distr., Bi Doup-Nui Ba national park
Rhinolophus affinis	59477	ADQ20877		Unpublished.	COI	Viet Nam:Lao Cai province, Sa Pa, Hoang Lien N.P., Tram Ton station
Rhinolophus affinis	59477	ADQ20878		Unpublished.	COI	Viet Nam:Lao Cai province, Sa Pa, Hoang Lien N.P., Tram Ton station
Rhinolophus affinis	59477	ADQ51392	Francis C.M., Borisenko A.V., Ivanova N.V., Eger J.L., Lim B.K., Guillen-Servent A., Kruskop S.V., Mackie I., Hebert P.D.	PLoS One 5(9):E12575-E12575(2010).	COI	Myanmar
Rhinolophus affinis	59477	ADQ51393	Francis C.M., Borisenko A.V., Ivanova N.V., Eger J.L., Lim B.K., Guillen-Servent A., Kruskop S.V., Mackie I., Hebert P.D.	PLoS One 5(9):E12575-E12575(2010).	COI	Viet Nam:Lam Dong, Da Lat plateau, Bi Doup mts., Second mountain camp
Rhinolophus affinis	59477	ADQ51394	Francis C.M., Borisenko A.V., Ivanova N.V., Eger J.L., Lim B.K., Guillen-Servent A., Kruskop S.V., Mackie I., Hebert P.D.	PLoS One 5(9):E12575-E12575(2010).	COI	Viet Nam:Ha Tinh, Huong Khe, Vu Quang Nature Reserve
Rhinolophus affinis	59477	ADQ51395	Francis C.M., Borisenko A.V., Ivanova N.V., Eger J.L., Lim B.K., Guillen-Servent A., Kruskop S.V., Mackie I., Hebert P.D.	PLoS One 5(9):E12575-E12575(2010).	COI	Viet Nam:Ha Tinh, Huong Khe, Vu Quang Nature Reserve
Rhinolophus affinis	59477	ADQ51396	Francis C.M., Borisenko A.V., Ivanova N.V., Eger J.L., Lim B.K., Guillen-Servent A., Kruskop S.V., Mackie I., Hebert P.D.	PLoS One 5(9):E12575-E12575(2010).	COI	Malaysia:Pahang, Kuala Lompat
Rhinolophus affinis	59477	ADQ51397	Francis C.M., Borisenko A.V., Ivanova N.V., Eger J.L., Lim B.K., Guillen-Servent A., Kruskop S.V., Mackie I., Hebert P.D.	PLoS One 5(9):E12575-E12575(2010).	COI	Malaysia:Negeri Sembilan, Pasoh Forest Reserve
Rhinolophus affinis	59477	ADQ51398	Francis C.M., Borisenko A.V., Ivanova N.V., Eger J.L., Lim B.K., Guillen-Servent A., Kruskop S.V., Mackie I., Hebert P.D.	PLoS One 5(9):E12575-E12575(2010).	COI	Malaysia:Negeri Sembilan, Pasoh Forest Reserve
Rhinolophus affinis	59477	ADQ51399	Francis C.M., Borisenko A.V., Ivanova N.V., Eger J.L., Lim B.K., Guillen-Servent A., Kruskop S.V., Mackie I., Hebert P.D.	PLoS One 5(9):E12575-E12575(2010).	COI	Laos:Attapu, Xe Kaman, main camp site
Rhinolophus affinis	59477	ADQ51400	Francis C.M., Borisenko A.V., Ivanova N.V., Eger J.L., Lim B.K., Guillen-Servent A., Kruskop S.V., Mackie I., Hebert P.D.	PLoS One 5(9):E12575-E12575(2010).	COI	Laos:Champasak, Dong Hua Sao, Dong Hua Sao, Nong Boua, 4 km past Ban Houay Nomphak
Rhinolophus affinis	59477	ADQ51401	Francis C.M., Borisenko A.V., Ivanova N.V., Eger J.L., Lim B.K., Guillen-Servent A., Kruskop S.V., Mackie I., Hebert P.D.	PLoS One 5(9):E12575-E12575(2010).	COI	Laos:Champasak, Dong Hua Sao, Dong Hua Sao
Rhinolophus affinis	59477	ADQ51402	Francis C.M., Borisenko A.V., Ivanova N.V., Eger J.L., Lim B.K., Guillen-Servent A., Kruskop S.V., Mackie I., Hebert P.D.	PLoS One 5(9):E12575-E12575(2010).	COI	Laos:Xiangkhoang, Nam Et NBCA, north of Ban Houay Kho (according to map)
Rhinolophus affinis	59477	ADQ51403	Francis C.M., Borisenko A.V., Ivanova N.V., Eger J.L., Lim B.K., Guillen-Servent A., Kruskop S.V., Mackie I., Hebert P.D.	PLoS One 5(9):E12575-E12575(2010).	COI	Malaysia:Pahang, Cameron Highlands, Cameron Highlands - Tanah Rata
Rhinolophus affinis	59477	ADQ51404	Francis C.M., Borisenko A.V., Ivanova N.V., Eger J.L., Lim B.K., Guillen-Servent A., Kruskop S.V., Mackie I., Hebert P.D.	PLoS One 5(9):E12575-E12575(2010).	COI	Malaysia:Pahang, Cameron Highlands, Cameron Highlands - Tanah Rata
Rhinolophus affinis	59477	ADQ51405	Francis C.M., Borisenko A.V., Ivanova N.V., Eger J.L., Lim B.K., Guillen-Servent A., Kruskop S.V., Mackie I., Hebert P.D.	PLoS One 5(9):E12575-E12575(2010).	COI	Laos:Louang Namtha, Outskirts of Ban Phoulan
Rhinolophus affinis	59477	ADQ51406	Francis C.M., Borisenko A.V., Ivanova N.V., Eger J.L., Lim B.K., Guillen-Servent A., Kruskop S.V., Mackie I., Hebert P.D.	PLoS One 5(9):E12575-E12575(2010).	COI	Laos:Louang Namtha, ~8 km north of Ban Nam Ya
Rhinolophus affinis	59477	ADQ51407	Francis C.M., Borisenko A.V., Ivanova N.V., Eger J.L., Lim B.K., Guillen-Servent A., Kruskop S.V., Mackie I., Hebert P.D.	PLoS One 5(9):E12575-E12575(2010).	COI	Laos:Xiangkhoang, Nam Et NBCA, north of Ban Houay Kho (according to map)
Rhinolophus affinis	59477	ADQ51408	Francis C.M., Borisenko A.V., Ivanova N.V., Eger J.L., Lim B.K., Guillen-Servent A., Kruskop S.V., Mackie I., Hebert P.D.	PLoS One 5(9):E12575-E12575(2010).	COI	China:Guangxi, Jing Xin County Provincial Nature Reserve
Rhinolophus affinis	59477	ADQ51409	Francis C.M., Borisenko A.V., Ivanova N.V., Eger J.L., Lim B.K., Guillen-Servent A., Kruskop S.V., Mackie I., Hebert P.D.	PLoS One 5(9):E12575-E12575(2010).	COI	China:Guangxi, Jing Xin County Provincial Nature Reserve
Rhinolophus affinis	59477	ADQ51410	Francis C.M., Borisenko A.V., Ivanova N.V., Eger J.L., Lim B.K., Guillen-Servent A., Kruskop S.V., Mackie I., Hebert P.D.	PLoS One 5(9):E12575-E12575(2010).	COI	China:Guangxi, Jing Xin County Provincial Nature Reserve
Rhinolophus affinis	59477	ADQ51411	Francis C.M., Borisenko A.V., Ivanova N.V., Eger J.L., Lim B.K., Guillen-Servent A., Kruskop S.V., Mackie I., Hebert P.D.	PLoS One 5(9):E12575-E12575(2010).	COI	China:Guangxi, Jing Xin County Provincial Nature Reserve
Rhinolophus affinis	59477	ADQ51412	Francis C.M., Borisenko A.V., Ivanova N.V., Eger J.L., Lim B.K., Guillen-Servent A., Kruskop S.V., Mackie I., Hebert P.D.	PLoS One 5(9):E12575-E12575(2010).	COI	China:Guangxi, Jing Xin County Provincial Nature Reserve
Rhinolophus affinis	59477	ADQ51413	Francis C.M., Borisenko A.V., Ivanova N.V., Eger J.L., Lim B.K., Guillen-Servent A., Kruskop S.V., Mackie I., Hebert P.D.	PLoS One 5(9):E12575-E12575(2010).	COI	China:Guangxi, Shiwandashan National Reserve
Rhinolophus affinis	59477	ADQ51414	Francis C.M., Borisenko A.V., Ivanova N.V., Eger J.L., Lim B.K., Guillen-Servent A., Kruskop S.V., Mackie I., Hebert P.D.	PLoS One 5(9):E12575-E12575(2010).	COI	China:Guangxi, Shiwandashan National Reserve
Rhinolophus affinis	59477	ADQ51415	Francis C.M., Borisenko A.V., Ivanova N.V., Eger J.L., Lim B.K., Guillen-Servent A., Kruskop S.V., Mackie I., Hebert P.D.	PLoS One 5(9):E12575-E12575(2010).	COI	China:Guangxi, Shiwandashan National Reserve
Rhinolophus affinis	59477	ADQ51416	Francis C.M., Borisenko A.V., Ivanova N.V., Eger J.L., Lim B.K., Guillen-Servent A., Kruskop S.V., Mackie I., Hebert P.D.	PLoS One 5(9):E12575-E12575(2010).	COI	China:Guangxi, Shiwandashan National Reserve
Rhinolophus affinis	59477	ADQ51417	Francis C.M., Borisenko A.V., Ivanova N.V., Eger J.L., Lim B.K., Guillen-Servent A., Kruskop S.V., Mackie I., Hebert P.D.	PLoS One 5(9):E12575-E12575(2010).	COI	China:Guangxi, Shiwandashan National Reserve
Rhinolophus affinis	59477	ADQ51418	Francis C.M., Borisenko A.V., Ivanova N.V., Eger J.L., Lim B.K., Guillen-Servent A., Kruskop S.V., Mackie I., Hebert P.D.	PLoS One 5(9):E12575-E12575(2010).	COI	China:Guangxi, Shiwandashan National Reserve
Rhinolophus affinis	59477	ADQ51419	Francis C.M., Borisenko A.V., Ivanova N.V., Eger J.L., Lim B.K., Guillen-Servent A., Kruskop S.V., Mackie I., Hebert P.D.	PLoS One 5(9):E12575-E12575(2010).	COI	China:Guangxi, Shiwandashan National Reserve
Rhinolophus affinis	59477	ADQ51420	Francis C.M., Borisenko A.V., Ivanova N.V., Eger J.L., Lim B.K., Guillen-Servent A., Kruskop S.V., Mackie I., Hebert P.D.	PLoS One 5(9):E12575-E12575(2010).	COI	China:Guangxi, Shiwandashan National Reserve
Rhinolophus affinis	59477	ADQ51421	Francis C.M., Borisenko A.V., Ivanova N.V., Eger J.L., Lim B.K., Guillen-Servent A., Kruskop S.V., Mackie I., Hebert P.D.	PLoS One 5(9):E12575-E12575(2010).	COI	China:Guangxi, Shiwandashan National Reserve, Wangle
Rhinolophus affinis	59477	ADQ51422	Francis C.M., Borisenko A.V., Ivanova N.V., Eger J.L., Lim B.K., Guillen-Servent A., Kruskop S.V., Mackie I., Hebert P.D.	PLoS One 5(9):E12575-E12575(2010).	COI	China:Guangxi, Shiwandashan National Reserve, Wangle
Rhinolophus affinis	59477	ADQ51423	Francis C.M., Borisenko A.V., Ivanova N.V., Eger J.L., Lim B.K., Guillen-Servent A., Kruskop S.V., Mackie I., Hebert P.D.	PLoS One 5(9):E12575-E12575(2010).	COI	China:Guangxi, Shiwandashan National Reserve, Wangle
Rhinolophus affinis	59477	ADQ51424	Francis C.M., Borisenko A.V., Ivanova N.V., Eger J.L., Lim B.K., Guillen-Servent A., Kruskop S.V., Mackie I., Hebert P.D.	PLoS One 5(9):E12575-E12575(2010).	COI	China:Guangxi, Shiwandashan National Reserve, Wangle
Rhinolophus affinis	59477	ADQ51425	Francis C.M., Borisenko A.V., Ivanova N.V., Eger J.L., Lim B.K., Guillen-Servent A., Kruskop S.V., Mackie I., Hebert P.D.	PLoS One 5(9):E12575-E12575(2010).	COI	China:Guangxi, Shiwandashan National Reserve, Wangle
Rhinolophus affinis	59477	ADQ51426	Francis C.M., Borisenko A.V., Ivanova N.V., Eger J.L., Lim B.K., Guillen-Servent A., Kruskop S.V., Mackie I., Hebert P.D.	PLoS One 5(9):E12575-E12575(2010).	COI	Viet Nam
Rhinolophus affinis	59477	ADQ51427	Francis C.M., Borisenko A.V., Ivanova N.V., Eger J.L., Lim B.K., Guillen-Servent A., Kruskop S.V., Mackie I., Hebert P.D.	PLoS One 5(9):E12575-E12575(2010).	COI	Viet Nam:Dong Nai, Cat Tien National Park, Cat Tien National Park Headquarters
Rhinolophus affinis	59477	ADQ51428	Francis C.M., Borisenko A.V., Ivanova N.V., Eger J.L., Lim B.K., Guillen-Servent A., Kruskop S.V., Mackie I., Hebert P.D.	PLoS One 5(9):E12575-E12575(2010).	COI	Viet Nam:Dong Nai, Cat Tien National Park, Cat Tien National Park Headquarters
Rhinolophus affinis	59477	ADQ51429	Francis C.M., Borisenko A.V., Ivanova N.V., Eger J.L., Lim B.K., Guillen-Servent A., Kruskop S.V., Mackie I., Hebert P.D.	PLoS One 5(9):E12575-E12575(2010).	COI	Viet Nam:Dong Nai, Cat Tien National Park, Cat Tien National Park Headquarters
Rhinolophus affinis	59477	ADQ51430	Francis C.M., Borisenko A.V., Ivanova N.V., Eger J.L., Lim B.K., Guillen-Servent A., Kruskop S.V., Mackie I., Hebert P.D.	PLoS One 5(9):E12575-E12575(2010).	COI	Viet Nam:Lao Cai, Ta Phinh, 10 Km N Of Sa Pa
Rhinolophus affinis	59477	ADQ51431	Francis C.M., Borisenko A.V., Ivanova N.V., Eger J.L., Lim B.K., Guillen-Servent A., Kruskop S.V., Mackie I., Hebert P.D.	PLoS One 5(9):E12575-E12575(2010).	COI	Laos:Vientiane, Phou Khao Khouay, Tak Leuk
Rhinolophus affinis	59477	ADQ51432	Francis C.M., Borisenko A.V., Ivanova N.V., Eger J.L., Lim B.K., Guillen-Servent A., Kruskop S.V., Mackie I., Hebert P.D.	PLoS One 5(9):E12575-E12575(2010).	COI	Laos:Vientiane, Phou Khao Khouay, Tak Leuk
Rhinolophus affinis	59477	ADQ51433	Francis C.M., Borisenko A.V., Ivanova N.V., Eger J.L., Lim B.K., Guillen-Servent A., Kruskop S.V., Mackie I., Hebert P.D.	PLoS One 5(9):E12575-E12575(2010).	COI	Laos:Vientiane, Phou Khao Khouay, Tak Leuk
Rhinolophus affinis	59477	ADQ51434	Francis C.M., Borisenko A.V., Ivanova N.V., Eger J.L., Lim B.K., Guillen-Servent A., Kruskop S.V., Mackie I., Hebert P.D.	PLoS One 5(9):E12575-E12575(2010).	COI	China:Guangxi, Shiwandashan National Reserve, Wangle
Rhinolophus affinis	59477	ADQ51435	Francis C.M., Borisenko A.V., Ivanova N.V., Eger J.L., Lim B.K., Guillen-Servent A., Kruskop S.V., Mackie I., Hebert P.D.	PLoS One 5(9):E12575-E12575(2010).	COI	China:Guangxi, Shiwandashan National Reserve, Wangle
Rhinolophus affinis	59477	ADQ51436	Francis C.M., Borisenko A.V., Ivanova N.V., Eger J.L., Lim B.K., Guillen-Servent A., Kruskop S.V., Mackie I., Hebert P.D.	PLoS One 5(9):E12575-E12575(2010).	COI	China:Guangxi, Shiwandashan National Reserve, Wangle
Rhinolophus affinis	59477	ADQ51437	Francis C.M., Borisenko A.V., Ivanova N.V., Eger J.L., Lim B.K., Guillen-Servent A., Kruskop S.V., Mackie I., Hebert P.D.	PLoS One 5(9):E12575-E12575(2010).	COI	China:Guangxi, Shiwandashan National Reserve, Wangle
Rhinolophus affinis	59477	ADQ51438	Francis C.M., Borisenko A.V., Ivanova N.V., Eger J.L., Lim B.K., Guillen-Servent A., Kruskop S.V., Mackie I., Hebert P.D.	PLoS One 5(9):E12575-E12575(2010).	COI	China:Guangxi, Shiwandashan National Reserve
Rhinolophus affinis	59477	ADQ51439	Francis C.M., Borisenko A.V., Ivanova N.V., Eger J.L., Lim B.K., Guillen-Servent A., Kruskop S.V., Mackie I., Hebert P.D.	PLoS One 5(9):E12575-E12575(2010).	COI	China:Guangxi, Shiwandashan National Reserve
Rhinolophus affinis	59477	ADQ51440	Francis C.M., Borisenko A.V., Ivanova N.V., Eger J.L., Lim B.K., Guillen-Servent A., Kruskop S.V., Mackie I., Hebert P.D.	PLoS One 5(9):E12575-E12575(2010).	COI	China:Guangxi, Shiwandashan National Reserve
Rhinolophus affinis	59477	ADQ51441	Francis C.M., Borisenko A.V., Ivanova N.V., Eger J.L., Lim B.K., Guillen-Servent A., Kruskop S.V., Mackie I., Hebert P.D.	PLoS One 5(9):E12575-E12575(2010).	COI	China:Guangxi, Shiwandashan National Reserve
Rhinolophus affinis	59477	ADQ51442	Francis C.M., Borisenko A.V., Ivanova N.V., Eger J.L., Lim B.K., Guillen-Servent A., Kruskop S.V., Mackie I., Hebert P.D.	PLoS One 5(9):E12575-E12575(2010).	COI	China:Guangxi, Shiwandashan National Reserve
Rhinolophus affinis	59477	ADQ51443	Francis C.M., Borisenko A.V., Ivanova N.V., Eger J.L., Lim B.K., Guillen-Servent A., Kruskop S.V., Mackie I., Hebert P.D.	PLoS One 5(9):E12575-E12575(2010).	COI	China:Guangxi, Jing Xin County Provincial Nature Reserve
Rhinolophus affinis	59477	ADQ51444	Francis C.M., Borisenko A.V., Ivanova N.V., Eger J.L., Lim B.K., Guillen-Servent A., Kruskop S.V., Mackie I., Hebert P.D.	PLoS One 5(9):E12575-E12575(2010).	COI	China:Guangxi, Jing Xin County Provincial Nature Reserve
Rhinolophus affinis	59477	ADQ51445	Francis C.M., Borisenko A.V., Ivanova N.V., Eger J.L., Lim B.K., Guillen-Servent A., Kruskop S.V., Mackie I., Hebert P.D.	PLoS One 5(9):E12575-E12575(2010).	COI	China:Guangxi, Jing Xin County Provincial Nature Reserve
Rhinolophus affinis	59477	ADQ51446	Francis C.M., Borisenko A.V., Ivanova N.V., Eger J.L., Lim B.K., Guillen-Servent A., Kruskop S.V., Mackie I., Hebert P.D.	PLoS One 5(9):E12575-E12575(2010).	COI	China:Guangxi, Jing Xin County Provincial Nature Reserve
Rhinolophus affinis	59477	ADQ51447	Francis C.M., Borisenko A.V., Ivanova N.V., Eger J.L., Lim B.K., Guillen-Servent A., Kruskop S.V., Mackie I., Hebert P.D.	PLoS One 5(9):E12575-E12575(2010).	COI	China:Guangxi, Jing Xin County Provincial Nature Reserve
Rhinolophus affinis	59477	ADQ51448	Francis C.M., Borisenko A.V., Ivanova N.V., Eger J.L., Lim B.K., Guillen-Servent A., Kruskop S.V., Mackie I., Hebert P.D.	PLoS One 5(9):E12575-E12575(2010).	COI	China:Guangxi, Jing Xin County Provincial Nature Reserve
Rhinolophus affinis	59477	ADQ51449	Francis C.M., Borisenko A.V., Ivanova N.V., Eger J.L., Lim B.K., Guillen-Servent A., Kruskop S.V., Mackie I., Hebert P.D.	PLoS One 5(9):E12575-E12575(2010).	COI	China:Guangxi, Jing Xin County Provincial Nature Reserve
